Date,Open,High,Low,Close,Adj Close,Volume
2017-05-29,9560.0498046875,9637.75,9547.7001953125,9604.900390625,9604.900390625,235000
2017-05-30,9590.650390625,9635.2998046875,9581.2001953125,9624.5498046875,9624.5498046875,193900
2017-05-31,9636.5498046875,9649.599609375,9609.25,9621.25,9621.25,414300
2017-06-01,9603.5498046875,9634.650390625,9589.900390625,9616.099609375,9616.099609375,176100
2017-06-02,9657.150390625,9673.5,9637.4501953125,9653.5,9653.5,162200
2017-06-05,9656.2998046875,9687.2001953125,9640.7001953125,9675.099609375,9675.099609375,127700
2017-06-06,9704.25,9709.2998046875,9630.2001953125,9637.150390625,9637.150390625,145900
2017-06-07,9663.9501953125,9678.5498046875,9630.5498046875,9663.900390625,9663.900390625,160700
2017-06-08,9682.400390625,9688.7001953125,9641.5,9647.25,9647.25,155400
2017-06-09,9638.5498046875,9676.25,9608.150390625,9668.25,9668.25,159000
2017-06-12,9646.7001953125,9647.0498046875,9598.5,9616.400390625,9616.400390625,141400
2017-06-13,9615.5498046875,9654.150390625,9595.400390625,9606.900390625,9606.900390625,129700
2017-06-14,9621.5498046875,9627.400390625,9580.4501953125,9618.150390625,9618.150390625,181800
2017-06-15,9617.900390625,9621.400390625,9560.7998046875,9578.0498046875,9578.0498046875,171100
2017-06-16,9595.4501953125,9615.849609375,9565.5,9588.0498046875,9588.0498046875,213200
2017-06-19,9626.400390625,9673.2998046875,9614.900390625,9657.5498046875,9657.5498046875,141700
2017-06-20,9670.5,9676.5,9643.75,9653.5,9653.5,159500
2017-06-21,9648.099609375,9650.4501953125,9608.599609375,9633.599609375,9633.599609375,144000
2017-06-22,9642.650390625,9698.849609375,9617.75,9630.0,9630.0,198800
2017-06-23,9643.25,9647.650390625,9565.2998046875,9574.9501953125,9574.9501953125,175200
2017-06-27,9594.0498046875,9615.400390625,9473.4501953125,9511.400390625,9511.400390625,203300
2017-06-28,9520.2001953125,9522.5,9474.349609375,9491.25,9491.25,172400
2017-06-29,9522.9501953125,9575.7998046875,9493.7998046875,9504.099609375,9504.099609375,259300
2017-06-30,9478.5,9535.7998046875,9448.75,9520.900390625,9520.900390625,179600
2017-07-03,9587.9501953125,9624.0,9543.5498046875,9615.0,9615.0,183000
2017-07-04,9645.900390625,9650.650390625,9595.5,9613.2998046875,9613.2998046875,144800
2017-07-05,9619.75,9643.650390625,9607.349609375,9637.599609375,9637.599609375,130800
2017-07-06,9653.599609375,9700.7001953125,9639.9501953125,9674.5498046875,9674.5498046875,147400
2017-07-07,9670.349609375,9684.25,9642.650390625,9665.7998046875,9665.7998046875,141800
2017-07-10,9719.2998046875,9782.150390625,9646.4501953125,9771.0498046875,9771.0498046875,37500
2017-07-11,9797.4501953125,9830.0498046875,9778.849609375,9786.0498046875,9786.0498046875,179700
2017-07-12,9807.2998046875,9824.9501953125,9787.7001953125,9816.099609375,9816.099609375,145500
2017-07-13,9855.7998046875,9897.25,9853.4501953125,9891.7001953125,9891.7001953125,181300
2017-07-14,9913.2998046875,9913.2998046875,9845.4501953125,9886.349609375,9886.349609375,159600
2017-07-17,9908.150390625,9928.2001953125,9894.7001953125,9915.9501953125,9915.9501953125,163500
2017-07-18,9832.7001953125,9885.349609375,9792.0498046875,9827.150390625,9827.150390625,293900
2017-07-19,9855.9501953125,9905.0498046875,9851.650390625,9899.599609375,9899.599609375,200200
2017-07-20,9920.2001953125,9922.5498046875,9863.4501953125,9873.2998046875,9873.2998046875,161100
2017-07-21,9899.599609375,9924.7001953125,9838.0,9915.25,9915.25,187500
2017-07-24,9936.7998046875,9982.0498046875,9919.599609375,9966.400390625,9966.400390625,174500
2017-07-25,10010.5498046875,10011.2998046875,9949.099609375,9964.5498046875,9964.5498046875,185500
2017-07-26,9983.650390625,10025.9501953125,9965.9501953125,10020.650390625,10020.650390625,197600
2017-07-27,10063.25,10114.849609375,10005.5,10020.5498046875,10020.5498046875,287900
2017-07-28,9996.5498046875,10026.0498046875,9944.5,10014.5,10014.5,191600
2017-07-31,10034.7001953125,10085.900390625,10016.9501953125,10077.099609375,10077.099609375,237700
2017-08-01,10101.0498046875,10128.599609375,10065.75,10114.650390625,10114.650390625,184300
2017-08-02,10136.2998046875,10137.849609375,10054.2001953125,10081.5,10081.5,161500
2017-08-03,10081.150390625,10081.150390625,9998.25,10013.650390625,10013.650390625,192700
2017-08-04,10008.599609375,10075.25,9988.349609375,10066.400390625,10066.400390625,178600
2017-08-07,10074.7998046875,10088.099609375,10046.349609375,10057.400390625,10057.400390625,137400
2017-08-08,10068.349609375,10083.7998046875,9947.0,9978.5498046875,9978.5498046875,203300
2017-08-09,9961.150390625,9969.7998046875,9893.0498046875,9908.0498046875,9908.0498046875,169200
2017-08-10,9872.849609375,9892.650390625,9776.2001953125,9820.25,9820.25,235500
2017-08-11,9712.150390625,9771.650390625,9685.5498046875,9710.7998046875,9710.7998046875,285900
2017-08-14,9755.75,9818.2998046875,9752.099609375,9794.150390625,9794.150390625,195600
2017-08-16,9825.849609375,9903.9501953125,9773.849609375,9897.2998046875,9897.2998046875,219500
2017-08-17,9945.5498046875,9947.7998046875,9883.75,9904.150390625,9904.150390625,197600
2017-08-18,9865.9501953125,9865.9501953125,9783.650390625,9837.400390625,9837.400390625,246300
2017-08-21,9864.25,9884.349609375,9740.099609375,9754.349609375,9754.349609375,205300
2017-08-22,9815.75,9828.4501953125,9752.599609375,9765.5498046875,9765.5498046875,183600
2017-08-23,9803.0498046875,9857.900390625,9786.75,9852.5,9852.5,168600
2017-08-24,9881.2001953125,9881.5,9848.849609375,9857.0498046875,9857.0498046875,184700
2017-08-28,9907.150390625,9925.75,9882.0,9912.7998046875,9912.7998046875,159600
2017-08-29,9886.400390625,9887.349609375,9783.75,9796.0498046875,9796.0498046875,173300
2017-08-30,9859.5,9909.4501953125,9850.7998046875,9884.400390625,9884.400390625,157800
2017-08-31,9905.7001953125,9925.099609375,9856.9501953125,9917.900390625,9917.900390625,327700
2017-09-01,9937.650390625,9983.4501953125,9909.849609375,9974.400390625,9974.400390625,157800
2017-09-04,9984.150390625,9988.400390625,9861.0,9912.849609375,9912.849609375,148800
2017-09-05,9933.25,9963.099609375,9901.0498046875,9952.2001953125,9952.2001953125,139200
2017-09-06,9899.25,9931.5498046875,9882.5498046875,9916.2001953125,9916.2001953125,149200
2017-09-07,9945.849609375,9964.849609375,9917.2001953125,9929.900390625,9929.900390625,188800
2017-09-08,9958.650390625,9963.599609375,9913.2998046875,9934.7998046875,9934.7998046875,163600
2017-09-11,9971.75,10028.650390625,9968.7998046875,10006.0498046875,10006.0498046875,173000
2017-09-12,10056.849609375,10097.5498046875,10028.0498046875,10093.0498046875,10093.0498046875,182600
2017-09-13,10099.25,10131.9501953125,10063.150390625,10079.2998046875,10079.2998046875,215000
2017-09-14,10107.400390625,10126.5,10070.349609375,10086.599609375,10086.599609375,225600
2017-09-15,10062.349609375,10115.150390625,10043.650390625,10085.400390625,10085.400390625,266600
2017-09-18,10133.099609375,10171.7001953125,10131.2998046875,10153.099609375,10153.099609375,156100
2017-09-19,10175.599609375,10178.9501953125,10129.9501953125,10147.5498046875,10147.5498046875,187500
2017-09-20,10160.9501953125,10171.0498046875,10134.2001953125,10141.150390625,10141.150390625,199400
2017-09-21,10139.599609375,10158.900390625,10058.599609375,10121.900390625,10121.900390625,191800
2017-09-22,10094.349609375,10095.0498046875,9952.7998046875,9964.400390625,9964.400390625,226600
2017-09-25,9960.099609375,9960.5,9816.0498046875,9872.599609375,9872.599609375,221400
2017-09-26,9875.25,9891.349609375,9813.0,9871.5,9871.5,190900
2017-09-27,9920.599609375,9921.0498046875,9714.400390625,9735.75,9735.75,200100
2017-09-28,9736.400390625,9789.2001953125,9687.5498046875,9768.9501953125,9768.9501953125,385000
2017-09-29,9814.2998046875,9854.0,9775.349609375,9788.599609375,9788.599609375,196300
2017-10-03,9893.2998046875,9895.400390625,9831.0498046875,9859.5,9859.5,162800
2017-10-04,9884.349609375,9938.2998046875,9850.650390625,9914.900390625,9914.900390625,156200
2017-10-05,9927.0,9945.9501953125,9881.849609375,9888.7001953125,9888.7001953125,147800
2017-10-06,9908.150390625,9989.349609375,9906.599609375,9979.7001953125,9979.7001953125,195800
2017-10-09,9988.2001953125,10015.75,9959.4501953125,9988.75,9988.75,143900
2017-10-10,10013.7001953125,10034.0,10002.2998046875,10016.9501953125,10016.9501953125,148600
2017-10-11,10042.599609375,10067.25,9955.7998046875,9984.7998046875,9984.7998046875,189700
2017-10-12,10011.2001953125,10104.4501953125,9977.099609375,10096.400390625,10096.400390625,200900
2017-10-13,10123.7001953125,10191.900390625,10120.099609375,10167.4501953125,10167.4501953125,230100
2017-10-16,10207.400390625,10242.9501953125,10175.099609375,10230.849609375,10230.849609375,203000
2017-10-17,10227.650390625,10251.849609375,10212.599609375,10234.4501953125,10234.4501953125,195700
2017-10-18,10209.400390625,10236.4501953125,10175.75,10210.849609375,10210.849609375,254200
2017-10-19,10210.349609375,10211.9501953125,10123.349609375,10146.5498046875,10146.5498046875,30200
2017-10-23,10176.650390625,10224.150390625,10124.5,10184.849609375,10184.849609375,218100
2017-10-24,10218.5498046875,10237.75,10182.400390625,10207.7001953125,10207.7001953125,217200
2017-10-25,10321.150390625,10340.5498046875,10240.900390625,10295.349609375,10295.349609375,594200
2017-10-26,10291.7998046875,10355.650390625,10271.849609375,10343.7998046875,10343.7998046875,429700
2017-10-27,10362.2998046875,10366.150390625,10311.2998046875,10323.0498046875,10323.0498046875,312700
2017-10-30,10353.849609375,10384.5,10344.2998046875,10363.650390625,10363.650390625,236900
2017-10-31,10364.900390625,10367.7001953125,10323.9501953125,10335.2998046875,10335.2998046875,232600
2017-11-01,10390.349609375,10451.650390625,10383.0498046875,10440.5,10440.5,260300
2017-11-02,10440.5,10453.0,10412.5498046875,10423.7998046875,10423.7998046875,201500
2017-11-03,10461.5498046875,10461.7001953125,10403.599609375,10452.5,10452.5,199900
2017-11-06,10431.75,10490.4501953125,10413.75,10451.7998046875,10451.7998046875,193600
2017-11-07,10477.150390625,10485.75,10340.7998046875,10350.150390625,10350.150390625,286900
2017-11-08,10361.9501953125,10384.25,10285.5,10303.150390625,10303.150390625,274500
2017-11-09,10358.650390625,10368.4501953125,10266.9501953125,10308.9501953125,10308.9501953125,240200
2017-11-10,10304.349609375,10344.9501953125,10254.099609375,10321.75,10321.75,279400
2017-11-13,10322.0,10334.150390625,10216.25,10224.9501953125,10224.9501953125,210300
2017-11-14,10223.400390625,10248.0,10175.5498046875,10186.599609375,10186.599609375,305000
2017-11-15,10171.9501953125,10175.4501953125,10094.0,10118.0498046875,10118.0498046875,207400
2017-11-16,10152.900390625,10232.25,10139.2001953125,10214.75,10214.75,182600
2017-11-17,10324.5498046875,10343.599609375,10268.0498046875,10283.599609375,10283.599609375,203300
2017-11-20,10287.2001953125,10309.849609375,10261.5,10298.75,10298.75,147200
2017-11-21,10329.25,10358.7001953125,10315.0498046875,10326.900390625,10326.900390625,186100
2017-11-22,10350.7998046875,10368.7001953125,10309.5498046875,10342.2998046875,10342.2998046875,157600
2017-11-23,10358.4501953125,10374.2998046875,10307.2998046875,10348.75,10348.75,153000
2017-11-24,10366.7998046875,10404.5,10362.25,10389.7001953125,10389.7001953125,129200
2017-11-27,10361.0498046875,10407.150390625,10340.2001953125,10399.5498046875,10399.5498046875,141900
2017-11-28,10387.900390625,10409.5498046875,10355.2001953125,10370.25,10370.25,196000
2017-11-29,10376.650390625,10392.9501953125,10345.900390625,10361.2998046875,10361.2998046875,152500
2017-11-30,10332.7001953125,10332.7001953125,10211.25,10226.5498046875,10226.5498046875,342500
2017-12-01,10263.7001953125,10272.7001953125,10108.5498046875,10121.7998046875,10121.7998046875,143400
2017-12-04,10175.0498046875,10179.2001953125,10095.7001953125,10127.75,10127.75,148600
2017-12-05,10118.25,10147.9501953125,10069.099609375,10118.25,10118.25,155500
2017-12-06,10088.7998046875,10104.2001953125,10033.349609375,10044.099609375,10044.099609375,166100
2017-12-07,10063.4501953125,10182.650390625,10061.900390625,10166.7001953125,10166.7001953125,166200
2017-12-08,10198.4501953125,10270.849609375,10195.25,10265.650390625,10265.650390625,200000
2017-12-11,10310.5,10329.2001953125,10282.0498046875,10322.25,10322.25,147400
2017-12-12,10324.900390625,10326.099609375,10230.2001953125,10240.150390625,10240.150390625,175100
2017-12-13,10236.599609375,10296.5498046875,10169.849609375,10192.9501953125,10192.9501953125,181600
2017-12-14,10229.2998046875,10276.099609375,10141.5498046875,10252.099609375,10252.099609375,154300
2017-12-15,10345.650390625,10373.099609375,10319.650390625,10333.25,10333.25,255100
2017-12-18,10263.099609375,10443.5498046875,10074.7998046875,10388.75,10388.75,230400
2017-12-19,10414.7998046875,10472.2001953125,10406.0,10463.2001953125,10463.2001953125,169100
2017-12-20,10494.400390625,10494.4501953125,10437.150390625,10444.2001953125,10444.2001953125,175200
2017-12-21,10473.9501953125,10473.9501953125,10426.900390625,10440.2998046875,10440.2998046875,151900
2017-12-22,10457.2998046875,10501.099609375,10448.25,10493.0,10493.0,138800
2017-12-26,10512.2998046875,10545.4501953125,10477.9501953125,10531.5,10531.5,155600
2017-12-27,10531.0498046875,10552.400390625,10469.25,10490.75,10490.75,165200
2017-12-28,10498.2001953125,10534.5498046875,10460.4501953125,10477.900390625,10477.900390625,272900
2017-12-29,10492.349609375,10538.7001953125,10488.650390625,10530.7001953125,10530.7001953125,152000
