Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,8288.7001953125,8410.599609375,8288.7001953125,8395.4501953125,8395.4501953125,101900
2015-01-05,8407.9501953125,8445.599609375,8363.900390625,8378.400390625,8378.400390625,118200
2015-01-06,8325.2998046875,8327.849609375,8111.35009765625,8127.35009765625,8127.35009765625,172800
2015-01-07,8118.64990234375,8151.2001953125,8065.4501953125,8102.10009765625,8102.10009765625,164100
2015-01-08,8191.39990234375,8243.5,8167.2998046875,8234.599609375,8234.599609375,143800
2015-01-09,8285.4501953125,8303.2998046875,8190.7998046875,8284.5,8284.5,148000
2015-01-12,8291.349609375,8332.599609375,8245.599609375,8323.0,8323.0,103200
2015-01-13,8346.150390625,8356.650390625,8267.900390625,8299.400390625,8299.400390625,129600
2015-01-14,8307.25,8326.4501953125,8236.650390625,8277.5498046875,8277.5498046875,146100
2015-01-15,8424.5,8527.099609375,8380.5498046875,8494.150390625,8494.150390625,232100
2015-01-16,8504.0498046875,8530.75,8452.25,8513.7998046875,8513.7998046875,176000
2015-01-19,8550.0498046875,8570.9501953125,8531.5,8550.7001953125,8550.7001953125,125400
2015-01-20,8575.099609375,8707.900390625,8574.5,8695.599609375,8695.599609375,158700
2015-01-21,8719.650390625,8741.849609375,8689.599609375,8729.5,8729.5,185900
2015-01-22,8745.849609375,8774.150390625,8727.0,8761.400390625,8761.400390625,175500
2015-01-23,8827.9501953125,8866.400390625,8795.400390625,8835.599609375,8835.599609375,191200
2015-01-27,8871.349609375,8925.0498046875,8825.4501953125,8910.5,8910.5,192000
2015-01-28,8902.75,8985.0498046875,8874.0498046875,8914.2998046875,8914.2998046875,185100
2015-01-29,8901.5,8966.650390625,8861.25,8952.349609375,8952.349609375,256300
2015-01-30,8996.599609375,8996.599609375,8775.099609375,8808.900390625,8808.900390625,267300
2015-02-02,8802.5,8840.7998046875,8751.099609375,8797.400390625,8797.400390625,210100
2015-02-03,8823.150390625,8837.2998046875,8726.650390625,8756.5498046875,8756.5498046875,208700
2015-02-04,8789.150390625,8792.849609375,8704.400390625,8723.7001953125,8723.7001953125,195300
2015-02-05,8733.099609375,8838.4501953125,8683.650390625,8711.7001953125,8711.7001953125,173600
2015-02-06,8696.849609375,8726.2001953125,8645.5498046875,8661.0498046875,8661.0498046875,171300
2015-02-09,8584.400390625,8605.5498046875,8516.349609375,8526.349609375,8526.349609375,146800
2015-02-10,8478.099609375,8646.25,8470.5,8565.5498046875,8565.5498046875,196200
2015-02-11,8603.2998046875,8651.9501953125,8593.650390625,8627.400390625,8627.400390625,161600
2015-02-12,8676.9501953125,8732.5498046875,8599.25,8711.5498046875,8711.5498046875,158800
2015-02-13,8741.5,8822.099609375,8729.650390625,8805.5,8805.5,221900
2015-02-16,8831.400390625,8870.099609375,8793.400390625,8809.349609375,8809.349609375,136400
2015-02-18,8811.5498046875,8894.2998046875,8808.900390625,8869.099609375,8869.099609375,147600
2015-02-19,8883.0498046875,8913.4501953125,8794.4501953125,8895.2998046875,8895.2998046875,213300
2015-02-20,8895.5,8899.9501953125,8816.2998046875,8833.599609375,8833.599609375,197600
2015-02-23,8856.849609375,8869.0,8736.099609375,8754.9501953125,8754.9501953125,139600
2015-02-24,8772.900390625,8800.5,8726.75,8762.099609375,8762.099609375,149800
2015-02-25,8801.900390625,8840.650390625,8751.400390625,8767.25,8767.25,135200
2015-02-26,8779.0,8786.0498046875,8669.4501953125,8683.849609375,8683.849609375,217500
2015-02-27,8729.5,8856.9501953125,8717.4501953125,8844.599609375,8844.599609375,249500
2015-03-02,8953.849609375,8972.349609375,8885.4501953125,8956.75,8956.75,218100
2015-03-03,8962.849609375,9008.400390625,8925.5498046875,8996.25,8996.25,177800
2015-03-04,9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,8922.650390625,248400
2015-03-05,8929.400390625,8957.5498046875,8849.349609375,8937.75,8937.75,160100
2015-03-09,8891.150390625,8891.2998046875,8740.4501953125,8756.75,8756.75,155500
2015-03-10,8769.75,8778.0,8677.349609375,8712.0498046875,8712.0498046875,163800
2015-03-11,8728.75,8755.599609375,8682.349609375,8699.9501953125,8699.9501953125,172800
2015-03-12,8740.650390625,8787.2001953125,8732.900390625,8776.0,8776.0,173900
2015-03-13,8844.0498046875,8849.75,8631.75,8647.75,8647.75,179200
2015-03-16,8656.75,8663.5498046875,8612.0,8633.150390625,8633.150390625,163300
2015-03-17,8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,8723.2998046875,177000
2015-03-18,8742.900390625,8747.25,8664.0,8685.900390625,8685.900390625,156400
2015-03-19,8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,8634.650390625,163500
2015-03-20,8627.900390625,8627.900390625,8553.0,8570.900390625,8570.900390625,174600
2015-03-23,8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,8550.900390625,150700
2015-03-24,8537.0498046875,8627.75,8535.849609375,8542.9501953125,8542.9501953125,156700
2015-03-25,8568.900390625,8573.75,8516.5498046875,8530.7998046875,8530.7998046875,161000
2015-03-26,8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,8342.150390625,280100
2015-03-27,8396.0,8413.2001953125,8269.150390625,8341.400390625,8341.400390625,193000
2015-03-30,8390.9501953125,8492.2998046875,8380.75,8492.2998046875,8492.2998046875,134700
2015-03-31,8527.599609375,8550.4501953125,8454.150390625,8491.0,8491.0,167200
2015-04-01,8483.7001953125,8603.400390625,8464.75,8586.25,8586.25,125500
2015-04-06,8615.7998046875,8667.5498046875,8573.75,8659.900390625,8659.900390625,146900
2015-04-07,8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,8660.2998046875,148700
2015-04-08,8698.9501953125,8730.5,8679.7998046875,8714.400390625,8714.400390625,148200
2015-04-09,8756.2001953125,8785.5,8682.4501953125,8778.2998046875,8778.2998046875,152700
