Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,6301.25,6358.2998046875,6211.2998046875,6221.14990234375,6221.14990234375,158100
2014-01-03,6194.5498046875,6221.7001953125,6171.25,6211.14990234375,6211.14990234375,139000
2014-01-06,6220.85009765625,6224.7001953125,6170.25,6191.4501953125,6191.4501953125,118300
2014-01-07,6203.89990234375,6221.5,6144.75,6162.25,6162.25,138600
2014-01-08,6178.0498046875,6192.10009765625,6160.35009765625,6174.60009765625,6174.60009765625,146900
2014-01-09,6181.7001953125,6188.0498046875,6148.25,6168.35009765625,6168.35009765625,150100
2014-01-10,6178.85009765625,6239.10009765625,6139.60009765625,6171.4501953125,6171.4501953125,159900
2014-01-13,6189.5498046875,6288.2001953125,6189.5498046875,6272.75,6272.75,135000
2014-01-14,6260.25,6280.35009765625,6234.14990234375,6241.85009765625,6241.85009765625,110200
2014-01-15,6265.9501953125,6325.2001953125,6265.2998046875,6320.89990234375,6320.89990234375,145900
2014-01-16,6341.35009765625,6346.5,6299.85009765625,6318.89990234375,6318.89990234375,153400
2014-01-17,6306.25,6327.10009765625,6246.35009765625,6261.64990234375,6261.64990234375,167700
2014-01-20,6261.75,6307.4501953125,6243.35009765625,6303.9501953125,6303.9501953125,122100
2014-01-21,6320.14990234375,6330.2998046875,6297.89990234375,6313.7998046875,6313.7998046875,141700
2014-01-22,6309.0498046875,6349.9501953125,6287.4501953125,6338.9501953125,6338.9501953125,137500
2014-01-23,6325.9501953125,6355.60009765625,6316.39990234375,6345.64990234375,6345.64990234375,120100
2014-01-24,6301.64990234375,6331.4501953125,6263.89990234375,6266.75,6266.75,160300
2014-01-27,6186.2998046875,6188.5498046875,6130.25,6135.85009765625,6135.85009765625,190400
2014-01-28,6131.85009765625,6163.60009765625,6085.9501953125,6126.25,6126.25,184100
2014-01-29,6161.0,6170.4501953125,6109.7998046875,6120.25,6120.25,146700
2014-01-30,6067.0,6082.85009765625,6027.25,6073.7001953125,6073.7001953125,208100
2014-01-31,6082.75,6097.85009765625,6067.35009765625,6089.5,6089.5,146700
2014-02-03,6058.7998046875,6074.85009765625,5994.4501953125,6001.7998046875,6001.7998046875,134900
2014-02-04,5947.60009765625,6017.7998046875,5933.2998046875,6000.89990234375,6000.89990234375,183300
2014-02-05,6004.25,6028.0498046875,5962.0498046875,6022.39990234375,6022.39990234375,166600
2014-02-06,6028.35009765625,6048.35009765625,5965.39990234375,6036.2998046875,6036.2998046875,185500
2014-02-07,6077.64990234375,6079.9501953125,6030.89990234375,6063.2001953125,6063.2001953125,181900
2014-02-10,6072.7998046875,6083.0498046875,6046.39990234375,6053.4501953125,6053.4501953125,133100
2014-02-11,6072.4501953125,6081.85009765625,6053.25,6062.7001953125,6062.7001953125,150500
2014-02-12,6085.35009765625,6106.60009765625,6077.39990234375,6084.0,6084.0,138500
2014-02-13,6087.5498046875,6094.39990234375,5991.10009765625,6001.10009765625,6001.10009765625,153700
2014-02-14,6023.75,6056.39990234375,5984.60009765625,6048.35009765625,6048.35009765625,140200
2014-02-18,6071.2998046875,6141.7001953125,6066.7998046875,6127.10009765625,6127.10009765625,126600
2014-02-19,6132.0498046875,6160.35009765625,6125.75,6152.75,6152.75,95200
2014-02-20,6127.14990234375,6129.10009765625,6086.4501953125,6091.4501953125,6091.4501953125,132100
2014-02-21,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,6155.4501953125,112600
2014-02-24,6140.9501953125,6191.85009765625,6130.7998046875,6186.10009765625,6186.10009765625,144900
2014-02-25,6205.7001953125,6216.85009765625,6176.60009765625,6200.0498046875,6200.0498046875,146300
2014-02-26,6202.4501953125,6245.9501953125,6202.10009765625,6238.7998046875,6238.7998046875,181700
2014-02-28,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,6276.9501953125,180600
2014-03-03,6264.35009765625,6277.75,6212.25,6221.4501953125,6221.4501953125,144600
2014-03-04,6216.75,6302.14990234375,6215.7001953125,6297.9501953125,6297.9501953125,166800
2014-03-05,6328.4501953125,6336.25,6287.7998046875,6328.64990234375,6328.64990234375,160300
2014-03-06,6344.75,6406.60009765625,6339.7001953125,6401.14990234375,6401.14990234375,180700
2014-03-07,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,6526.64990234375,284900
2014-03-10,6491.7001953125,6562.2001953125,6487.35009765625,6537.25,6537.25,242100
2014-03-11,6537.35009765625,6562.85009765625,6494.25,6511.89990234375,6511.89990234375,239000
2014-03-12,6497.5,6546.14990234375,6487.2998046875,6516.89990234375,6516.89990234375,175000
2014-03-13,6491.75,6561.4501953125,6476.64990234375,6493.10009765625,6493.10009765625,167900
2014-03-14,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,6504.2001953125,177300
2014-03-18,6532.4501953125,6574.9501953125,6497.64990234375,6516.64990234375,6516.64990234375,179300
2014-03-19,6530.0,6541.2001953125,6506.0,6524.0498046875,6524.0498046875,172500
2014-03-20,6508.35009765625,6523.64990234375,6473.25,6483.10009765625,6483.10009765625,142000
2014-03-21,6515.2001953125,6522.89990234375,6485.7001953125,6493.2001953125,6493.2001953125,189900
2014-03-24,6510.5,6591.5,6510.5,6583.5,6583.5,158400
2014-03-25,6550.10009765625,6595.5498046875,6544.85009765625,6589.75,6589.75,168100
2014-03-26,6615.64990234375,6627.4501953125,6580.60009765625,6601.39990234375,6601.39990234375,186600
2014-03-27,6613.10009765625,6673.9501953125,6599.5,6641.75,6641.75,312400
2014-03-28,6673.0498046875,6702.60009765625,6643.7998046875,6695.89990234375,6695.89990234375,184800
2014-03-31,6723.14990234375,6730.0498046875,6662.39990234375,6704.2001953125,6704.2001953125,220600
2014-04-01,6729.5,6732.25,6675.4501953125,6721.0498046875,6721.0498046875,177800
2014-04-02,6757.60009765625,6763.5,6723.60009765625,6752.5498046875,6752.5498046875,173300
2014-04-03,6772.0498046875,6776.75,6696.89990234375,6736.10009765625,6736.10009765625,197500
2014-04-04,6741.85009765625,6741.85009765625,6685.14990234375,6694.35009765625,6694.35009765625,155100
2014-04-07,6694.25,6725.14990234375,6650.39990234375,6695.0498046875,6695.0498046875,133900
2014-04-09,6722.0,6808.7001953125,6705.10009765625,6796.2001953125,6796.2001953125,169800
2014-04-10,6803.0498046875,6819.0498046875,6777.2998046875,6796.39990234375,6796.39990234375,191100
2014-04-11,6758.35009765625,6789.35009765625,6743.14990234375,6776.2998046875,6776.2998046875,140700
2014-04-15,6792.7001953125,6813.39990234375,6711.75,6733.10009765625,6733.10009765625,123200
2014-04-16,6727.25,6748.64990234375,6665.14990234375,6675.2998046875,6675.2998046875,119800
2014-04-17,6695.4501953125,6783.0498046875,6684.39990234375,6779.39990234375,6779.39990234375,131500
2014-04-21,6789.25,6825.4501953125,6786.89990234375,6817.64990234375,6817.64990234375,111800
2014-04-22,6822.89990234375,6838.0,6806.25,6815.35009765625,6815.35009765625,114700
2014-04-23,6823.25,6861.60009765625,6820.75,6840.7998046875,6840.7998046875,183000
2014-04-25,6855.7998046875,6869.85009765625,6772.85009765625,6782.75,6782.75,154300
2014-04-28,6778.5498046875,6786.25,6750.2998046875,6761.25,6761.25,118200
2014-04-29,6769.0,6779.7001953125,6708.64990234375,6715.25,6715.25,115500
2014-04-30,6724.9501953125,6780.14990234375,6656.7998046875,6696.39990234375,6696.39990234375,161100
2014-05-02,6709.9501953125,6737.64990234375,6689.5,6694.7998046875,6694.7998046875,114300
2014-05-05,6681.64990234375,6741.0498046875,6680.4501953125,6699.35009765625,6699.35009765625,105000
2014-05-06,6719.25,6743.4501953125,6701.89990234375,6715.2998046875,6715.2998046875,88300
2014-05-07,6708.60009765625,6718.75,6642.89990234375,6652.5498046875,6652.5498046875,114100
2014-05-08,6669.89990234375,6688.39990234375,6638.5498046875,6659.85009765625,6659.85009765625,101600
2014-05-09,6654.14990234375,6871.35009765625,6652.14990234375,6858.7998046875,6858.7998046875,166400
2014-05-12,6863.39990234375,7020.0498046875,6862.89990234375,7014.25,7014.25,157700
2014-05-13,7080.0,7172.35009765625,7067.14990234375,7108.75,7108.75,232200
2014-05-14,7112.0,7142.25,7080.89990234375,7108.75,7108.75,177200
2014-05-15,7111.2998046875,7152.5498046875,7082.5498046875,7123.14990234375,7123.14990234375,186800
2014-05-16,7270.2001953125,7563.5,7130.64990234375,7203.0,7203.0,393200
2014-05-19,7276.85009765625,7291.10009765625,7193.5498046875,7263.5498046875,7263.5498046875,316200
2014-05-20,7309.9501953125,7353.64990234375,7247.7001953125,7275.5,7275.5,255300
2014-05-21,7274.85009765625,7287.14990234375,7206.7001953125,7252.89990234375,7252.89990234375,203100
2014-05-22,7289.9501953125,7319.5498046875,7258.14990234375,7276.39990234375,7276.39990234375,240900
2014-05-23,7306.5,7381.0,7293.89990234375,7367.10009765625,7367.10009765625,259600
2014-05-26,7428.75,7504.0,7269.0498046875,7359.0498046875,7359.0498046875,273200
2014-05-27,7363.10009765625,7372.9501953125,7274.75,7318.0,7318.0,168600
2014-05-28,7324.9501953125,7344.75,7302.60009765625,7329.64990234375,7329.64990234375,175600
2014-05-29,7316.60009765625,7325.39990234375,7224.39990234375,7235.64990234375,7235.64990234375,241100
2014-05-30,7254.85009765625,7272.5,7118.4501953125,7229.9501953125,7229.9501953125,312200
2014-06-02,7264.0498046875,7368.60009765625,7239.5,7362.5,7362.5,169900
2014-06-03,7375.35009765625,7424.9501953125,7342.14990234375,7415.85009765625,7415.85009765625,234700
2014-06-04,7417.5498046875,7433.2998046875,7391.35009765625,7402.25,7402.25,204600
2014-06-05,7399.75,7484.7001953125,7360.5,7474.10009765625,7474.10009765625,250700
2014-06-06,7521.5,7592.7001953125,7497.64990234375,7583.39990234375,7583.39990234375,248400
2014-06-09,7621.64990234375,7673.7001953125,7580.25,7654.60009765625,7654.60009765625,231900
2014-06-10,7679.0498046875,7683.2001953125,7579.2998046875,7656.39990234375,7656.39990234375,188700
2014-06-11,7672.39990234375,7700.0498046875,7589.0498046875,7626.85009765625,7626.85009765625,186200
2014-06-12,7641.2998046875,7658.0,7593.7998046875,7649.89990234375,7649.89990234375,148200
2014-06-13,7668.2001953125,7678.5,7525.35009765625,7542.10009765625,7542.10009765625,174500
2014-06-16,7534.7998046875,7548.60009765625,7487.5498046875,7533.5498046875,7533.5498046875,155400
2014-06-17,7525.0498046875,7637.60009765625,7509.25,7631.7001953125,7631.7001953125,158000
2014-06-18,7636.0498046875,7663.0,7515.5,7558.2001953125,7558.2001953125,165100
2014-06-19,7580.0498046875,7606.4501953125,7502.5498046875,7540.7001953125,7540.7001953125,148900
2014-06-20,7543.2998046875,7560.5498046875,7497.2998046875,7511.4501953125,7511.4501953125,124100
2014-06-23,7514.0,7534.7998046875,7441.60009765625,7493.35009765625,7493.35009765625,127400
2014-06-24,7515.2001953125,7593.35009765625,7515.2001953125,7580.2001953125,7580.2001953125,137000
2014-06-25,7588.5498046875,7589.25,7557.0498046875,7569.25,7569.25,115000
2014-06-26,7554.10009765625,7570.2001953125,7481.2998046875,7493.2001953125,7493.2001953125,171700
2014-06-27,7514.2001953125,7538.75,7482.2998046875,7508.7998046875,7508.7998046875,126700
2014-06-30,7534.0498046875,7623.64990234375,7531.60009765625,7611.35009765625,7611.35009765625,152300
2014-07-01,7629.0,7649.5,7618.14990234375,7634.7001953125,7634.7001953125,139400
2014-07-02,7683.0498046875,7732.39990234375,7677.2998046875,7725.14990234375,7725.14990234375,136300
2014-07-03,7734.35009765625,7754.64990234375,7706.7998046875,7714.7998046875,7714.7998046875,133800
2014-07-04,7718.10009765625,7758.0,7661.2998046875,7751.60009765625,7751.60009765625,113100
2014-07-07,7780.39990234375,7792.0,7755.10009765625,7787.14990234375,7787.14990234375,173900
2014-07-08,7804.0498046875,7808.85009765625,7595.89990234375,7623.2001953125,7623.2001953125,180600
2014-07-09,7637.9501953125,7650.10009765625,7551.64990234375,7585.0,7585.0,168300
2014-07-10,7589.5,7731.0498046875,7479.0498046875,7567.75,7567.75,258400
2014-07-11,7584.10009765625,7625.85009765625,7447.2001953125,7459.60009765625,7459.60009765625,187600
